timestamp,target_rad,position_rad,error_rad,speed_rad_s
1780085519.4610481,-0.7433951846956068,-0.678952258468124,-0.06444292622748282,-1.8412264636423696
1780085519.462966,-0.7464638954683442,-0.682020969240861,-0.06444292622748327,-1.8412264636423696
1780085519.464963,-0.7510669616274499,-0.6866240353999671,-0.06444292622748282,-1.8412264636423696
1780085519.467028,-0.7541356724001873,-0.6896927461727045,-0.06444292622748282,-1.8412264636423696
1780085519.4690151,-0.7587387385592934,-0.6942958123318101,-0.06444292622748327,-1.8412264636423696
1780085519.470989,-0.7618074493320304,-0.6973645231045476,-0.06444292622748282,-1.8412264636423696
1780085519.4730198,-0.7648761601047678,-0.7019675892636532,-0.06290857084111456,-1.8412264636423696
1780085519.475013,-0.7694792262638739,-0.7050363000363906,-0.06444292622748327,-1.8412264636423696
1780085519.477026,-0.7725479370366108,-0.708105010809128,-0.06444292622748282,-1.8412264636423696
1780085519.479,-0.777151003195717,-0.7127080769682337,-0.06444292622748327,-1.8412264636423696
1780085519.4809978,-0.7802197139684544,-0.7157767877409711,-0.06444292622748327,-1.8412264636423696
1780085519.4830122,-0.7832884247411913,-0.7203798539000772,-0.06290857084111412,-1.8412264636423696
1780085519.484991,-0.7878914909002974,-0.7234485646728142,-0.06444292622748327,-1.8412264636423696
1780085519.486967,-0.7909602016730344,-0.7280516308319203,-0.06290857084111412,-1.8412264636423696
1780085519.488929,-0.7940289124457718,-0.7311203416046572,-0.06290857084111456,-1.8412264636423696
1780085519.4909241,-0.7986319786048779,-0.7341890523773946,-0.06444292622748327,-1.8412264636423696
1780085519.493032,-0.8017006893776149,-0.7387921185365012,-0.06290857084111368,-1.8412264636423696
1780085519.494941,-0.806303755536721,-0.7418608293092381,-0.06444292622748282,-1.8412264636423696
1780085519.497015,-0.8093724663094584,-0.7464638954683442,-0.06290857084111412,-1.8412264636423696
1780085519.4990132,-0.813975532468564,-0.7495326062410812,-0.06444292622748282,-1.8412264636423696
1780085519.5010078,-0.8170442432413014,-0.7541356724001873,-0.06290857084111412,-1.8412264636423696
1780085519.5029938,-0.8201129540140388,-0.7572043831729247,-0.06290857084111412,-1.8412264636423696
1780085519.504944,-0.8247160201731445,-0.7602730939456617,-0.06444292622748282,-1.8412264636423696
1780085519.506937,-0.8277847309458819,-0.7648761601047678,-0.06290857084111412,-1.8412264636423696
1780085519.5090292,-0.8323877971049876,-0.7679448708775052,-0.06444292622748238,-1.8412264636423696
1780085519.510993,-0.8354565078777254,-0.7710135816502421,-0.06444292622748327,-1.8412264636423696
1780085519.51294,-0.8385252186504628,-0.7756166478093482,-0.06290857084111456,-1.8412264636423696
1780085519.515033,-0.8431282848095685,-0.7786853585820857,-0.06444292622748282,-1.8412264636423696
1780085519.516993,-0.8461969955823059,-0.7817540693548226,-0.06444292622748327,-1.8412264636423696
1780085519.51902,-0.8508000617414115,-0.7863571355139287,-0.06444292622748282,-1.8412264636423696
1780085519.520992,-0.8538687725141489,-0.7894258462866661,-0.06444292622748282,-1.8412264636423696
1780085519.523075,-0.8569374832868863,-0.7940289124457718,-0.06290857084111456,-1.8412264636423696
1780085519.524988,-0.861540549445992,-0.7970976232185092,-0.06444292622748282,-1.8412264636423696
1780085519.527028,-0.8646092602187294,-0.8001663339912466,-0.06444292622748282,-1.8412264636423696
1780085519.528994,-0.8692123263778355,-0.8047694001503523,-0.06444292622748327,-1.8412264636423696
1780085519.531007,-0.8722810371505725,-0.8078381109230897,-0.06444292622748282,-1.8412264636423696
1780085519.533024,-0.8753497479233099,-0.8124411770821953,-0.06290857084111456,-1.8412264636423696
1780085519.535008,-0.879952814082416,-0.8155098878549327,-0.06444292622748327,-1.8412264636423696
1780085519.537002,-0.883021524855153,-0.8201129540140388,-0.06290857084111412,-1.8412264636423696
1780085519.538964,-0.8860902356278904,-0.8231816647867758,-0.06290857084111456,-1.8412264636423696
1780085519.541016,-0.8906933017869965,-0.8277847309458819,-0.06290857084111456,-1.8412264636423696
1780085519.54302,-0.8937620125597334,-0.8308534417186193,-0.06290857084111412,-1.8412264636423696
1780085519.544995,-0.8983650787188395,-0.8354565078777254,-0.06290857084111412,-1.8412264636423696
1780085519.547013,-0.9014337894915769,-0.8385252186504628,-0.06290857084111412,-1.8412264636423696
1780085519.549015,-0.9060368556506826,-0.8415939294231998,-0.06444292622748282,-1.8412264636423696
1780085519.551008,-0.90910556642342,-0.8446626401959372,-0.06444292622748282,-1.8412264636423696
1780085519.55302,-0.912174277196157,-0.8477313509686746,-0.06444292622748238,-1.8412264636423696
1780085519.554989,-0.9167773433552631,-0.8523344171277802,-0.06444292622748282,-1.8412264636423696
1780085519.556981,-0.9198460541280005,-0.8554031279005176,-0.06444292622748282,-1.8412264636423696
1780085519.558969,-0.9229147649007374,-0.858471838673255,-0.06444292622748238,-1.8412264636423696
